Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS
-1.8384301662445068,75.3125,1000.0,0.0,1.4003299474716187,0.017033295705914497,40.0,1.0016307830810547,1.0016307830810547,1.0016307830810547,0.018654584884643555,0.0002969999914057553,0.9815752506256104,20000.0,-0.01754610985517502,-0.01754610985517502,0.09114692360162735,0.00506519665941596,0.00506519665941596,-0.01407777238637209,111.73681640625,30.662124633789062,81.0730972290039,111.73625946044922,178.99293518066406
-1.0947016477584839,90.53125,1000.0,1.0,1.3730700016021729,0.022800305858254433,19.0,0.9993557929992676,0.9993557929992676,0.9993557929992676,0.02202131599187851,0.00029399999766610563,0.9551864862442017,40000.0,-0.020844830200076103,-0.003298720344901085,-0.0604386031627655,0.003831213340163231,-0.0012339833192527294,-0.04275733232498169,176.3813018798828,27.116165161132812,37.47877502441406,64.59513854980469,309.6208190917969
-0.2675338685512543,95.4375,1000.0,2.0,1.3506027460098267,0.02041638270020485,19.0,0.9995328187942505,0.9995328187942505,0.9995328187942505,0.021303659304976463,0.000291000003926456,0.9339735507965088,60000.0,-0.018401270732283592,0.002443559467792511,-0.17670182883739471,0.005884623620659113,0.002053410280495882,0.019886251538991928,248.02069091796875,25.306936264038086,46.30778121948242,71.6150131225586,279.27105712890625
1.0485073328018188,116.16000366210938,1000.0,3.0,1.3283665180206299,0.020271947607398033,10.0,0.9985663294792175,0.9985663294792175,0.9985663294792175,0.02200624719262123,0.0002880000101868063,0.9134268164634705,80000.0,-0.016276899725198746,0.0021243710070848465,-0.16942977905273438,0.006107463035732508,0.00022283941507339478,0.018498096615076065,300.2712707519531,25.469104766845703,26.756772994995117,52.22597122192383,382.95123291015625
2.586129665374756,110.69999694824219,1000.0,4.0,1.2973339557647705,0.023013873025774956,15.0,0.9987585544586182,0.9987585544586182,0.9987585544586182,0.02176005393266678,0.0002849999873433262,0.8855328559875488,100000.0,-0.018727393820881844,-0.002450494095683098,-0.2491288185119629,0.00956057757139206,0.0034531145356595516,0.11413724720478058,366.69500732421875,24.99136734008789,41.408294677734375,66.39974975585938,301.2059326171875
4.0547590255737305,109.16000366210938,1000.0,5.0,1.2701505422592163,0.02022412046790123,18.0,0.9979520440101624,0.9979520440101624,0.9979520440101624,0.02158540114760399,0.00028199999360367656,0.8617764711380005,120000.0,-0.02125754952430725,-0.0025301557034254074,0.1204100176692009,0.009511924348771572,-4.865322262048721e-05,0.17392286658287048,429.4630126953125,24.915691375732422,37.82273864746094,62.73861312866211,318.782958984375
5.989652156829834,87.81999969482422,1000.0,6.0,1.2346858978271484,0.021665425971150398,15.0,0.9995955228805542,0.9995955228805542,0.9995955228805542,0.02176833152770996,0.0002789999998640269,0.8317611813545227,140000.0,-0.022826820611953735,-0.0015692710876464844,-0.29539501667022705,0.010652564465999603,0.0011406401172280312,0.30361905694007874,484.66973876953125,24.63294792175293,30.550853729248047,55.18388366699219,362.4246520996094
7.65603494644165,91.0999984741211,1000.0,7.0,1.1964370012283325,0.02382315695285797,14.0,0.9980663657188416,0.9980663657188416,0.9980663657188416,0.0218412633985281,0.00027600000612437725,0.8005385398864746,160000.0,-0.02198578417301178,0.0008410364389419556,0.057048775255680084,0.01023135706782341,-0.00042120739817619324,0.3858914375305176,539.487548828125,26.231821060180664,28.56267547607422,54.7945556640625,364.9997863769531
9.523538589477539,86.0199966430664,1000.0,8.0,1.1552947759628296,0.023308750241994858,13.0,0.9993653297424316,0.9993653297424316,0.9993653297424316,0.02135288156569004,0.0002730000123847276,0.7682837247848511,180000.0,-0.020434968173503876,0.001550815999507904,-0.15929345786571503,0.012625759467482567,0.002394402399659157,0.48266395926475525,592.2355346679688,25.211498260498047,27.515676498413086,52.72726821899414,379.3103942871094
11.220468521118164,86.04000091552734,1000.0,9.0,1.118068814277649,0.02246302179992199,10.0,0.9981379508972168,0.9981379508972168,0.9981379508972168,0.021512366831302643,0.0002699999895412475,0.7402205467224121,200000.0,-0.020015409216284752,0.00041955895721912384,0.04276353493332863,0.014248145744204521,0.0016223862767219543,0.5702658295631409,638.1453247070312,26.00276756286621,19.886592864990234,45.88943862915039,435.83013916015625
12.8451566696167,88.0999984741211,1000.0,10.0,1.076014518737793,0.020249294117093086,9.0,0.9982929229736328,0.9982929229736328,0.9982929229736328,0.021386679261922836,0.00026699999580159783,0.7097453474998474,220000.0,-0.019275154918432236,0.0007402542978525162,0.03861371800303459,0.017168017104268074,0.002919871360063553,0.6928618550300598,680.707763671875,24.960172653198242,17.58368492126465,42.5439567565918,470.10205078125
14.128815650939941,76.26000213623047,1000.0,11.0,1.0429142713546753,0.02303721383213997,10.0,0.9982826113700867,0.9982826113700867,0.9982826113700867,0.021144114434719086,0.0002640000020619482,0.6866220831871033,240000.0,-0.02016584202647209,-0.000890687108039856,0.0570870041847229,0.01657215692102909,-0.0005958601832389832,0.7980200052261353,727.0425415039062,26.214975357055664,20.096418380737305,46.31147384643555,431.85845947265625
15.519198417663574,65.37999725341797,1000.0,12.0,1.0125939846038818,0.020093582570552826,9.0,0.9983325004577637,0.9983325004577637,0.9983325004577637,0.021051907911896706,0.0002610000083222985,0.6661420464515686,260000.0,-0.017897456884384155,0.0022683851420879364,0.027297737076878548,0.017172478139400482,0.0006003212183713913,0.9196357131004333,771.24169921875,25.123117446899414,19.05719757080078,44.18037796020508,452.6896667480469
17.003604888916016,64.66000366210938,1000.0,13.0,0.9744133949279785,0.021652663126587868,7.0,0.9993391036987305,0.9993391036987305,0.9993391036987305,0.019366012886166573,0.0002579999854788184,0.6411961317062378,280000.0,-0.01409891527146101,0.0037985416129231453,-0.06062263250350952,0.022244641557335854,0.005072163417935371,1.0694247484207153,811.3550415039062,24.973188400268555,15.12162971496582,40.094905853271484,498.81646728515625
18.967496871948242,58.15999984741211,1000.0,14.0,0.9354014992713928,0.020857106894254684,6.0,0.9989055395126343,0.9989055395126343,0.9989055395126343,0.01978885754942894,0.00025499999173916876,0.6166595220565796,300000.0,-0.014784607104957104,-0.0006856918334960938,-0.02310815639793873,0.021897658705711365,-0.00034698285162448883,1.1999455690383911,848.7798461914062,24.770587921142578,12.637819290161133,37.40846633911133,534.6383666992188
20.051536560058594,65.05999755859375,1000.0,15.0,0.8931491374969482,0.020110076293349266,11.0,0.9993547201156616,0.9993547201156616,0.9993547201156616,0.02106497436761856,0.0002519999979995191,0.5911558270454407,320000.0,-0.01996004767715931,-0.005175440572202206,-0.13964571058750153,0.019922133535146713,-0.0019755251705646515,1.285468339920044,895.7996215820312,24.964914321899414,22.035966873168945,47.00094985961914,425.5233459472656
21.031837463378906,77.91999816894531,1000.0,16.0,0.8601669073104858,0.02079799771308899,11.0,0.9977091550827026,0.9977091550827026,0.9977091550827026,0.020825114101171494,0.00024900000425986946,0.5719701051712036,340000.0,-0.019304057583212852,0.0006559900939464569,-0.1938200742006302,0.020796719938516617,0.0008745864033699036,1.418243408203125,943.3438110351562,25.563735961914062,21.96026611328125,47.524192810058594,420.8382873535156
21.812847137451172,71.63999938964844,1000.0,17.0,0.8270060420036316,0.021568311378359795,9.0,1.0002634525299072,1.0002634525299072,1.0002634525299072,0.02032889425754547,0.0002460000105202198,0.5533328056335449,360000.0,-0.017653657123446465,0.001650400459766388,0.0686710774898529,0.02321024239063263,0.0024135224521160126,1.5510607957839966,987.9832153320312,26.554231643676758,18.065011978149414,44.61935043334961,448.23602294921875
22.631620407104492,65.58000183105469,1000.0,18.0,0.798151969909668,0.020754896104335785,14.0,0.997626543045044,0.997626543045044,0.997626543045044,0.020670883357524872,0.00024300000222865492,0.5376140475273132,380000.0,-0.02231740765273571,-0.004663750529289246,0.005461700260639191,0.021327322348952293,-0.001882920041680336,1.6249027252197266,1041.7081298828125,25.388412475585938,28.318269729614258,53.70693588256836,372.3913879394531
22.895055770874023,67.13999938964844,1000.0,19.0,0.7695569396018982,0.021881813183426857,11.0,0.9978820085525513,0.9978820085525513,0.9978820085525513,0.0218209158629179,0.00023999999393709004,0.522422194480896,400000.0,-0.021376723423600197,0.0009406842291355133,-0.02765394002199173,0.023198243230581284,0.0018709208816289902,1.7233425378799438,1090.288330078125,25.165803909301758,23.390886306762695,48.55690383911133,411.88787841796875
23.512178421020508,60.779998779296875,1000.0,20.0,0.7385313510894775,0.02026016265153885,9.0,0.9966951608657837,0.9966951608657837,0.9966951608657837,0.0206654854118824,0.00023700000019744039,0.5064827799797058,420000.0,-0.018522601574659348,0.0028541218489408493,0.20114490389823914,0.026232441887259483,0.0030341986566781998,1.8890984058380127,1133.6051025390625,25.772661209106445,17.523849487304688,43.29730987548828,461.9225158691406
24.333349227905273,66.13999938964844,1000.0,21.0,0.7153242230415344,0.020130803808569908,10.0,0.9972636103630066,0.9972636103630066,0.9972636103630066,0.02057851478457451,0.00023400000645779073,0.49487733840942383,440000.0,-0.018693499267101288,-0.0001708976924419403,0.03972639888525009,0.0266253724694252,0.0003929305821657181,1.9755939245224,1183.238525390625,26.475526809692383,23.136030197143555,49.61161422729492,403.13140869140625
25.574451446533203,50.7599983215332,1000.0,22.0,0.6950170993804932,0.02076912671327591,10.0,0.9978415966033936,0.9978415966033936,0.9978415966033936,0.020351996645331383,0.00023099999816622585,0.4850086271762848,460000.0,-0.019297543913125992,-0.000604044646024704,0.07654735445976257,0.028993602842092514,0.0023682303726673126,2.0769877433776855,1228.3583984375,24.988954544067383,20.111663818359375,45.10089874267578,443.4501647949219
26.069080352783203,62.779998779296875,1000.0,23.0,0.6750003099441528,0.020137812942266464,10.0,0.998630702495575,0.998630702495575,0.998630702495575,0.020739847794175148,0.0002280000044265762,0.4754050076007843,480000.0,-0.017894987016916275,0.0014025568962097168,-0.13952338695526123,0.02448458969593048,-0.004509013146162033,2.126237392425537,1274.9998779296875,25.142478942871094,21.4796085357666,46.62228775024414,428.9794006347656
26.342798233032227,70.5199966430664,1000.0,24.0,0.6472160816192627,0.021489376202225685,9.0,0.9975142478942871,0.9975142478942871,0.9975142478942871,0.02127910777926445,0.00022499999613501132,0.4623560607433319,500000.0,-0.017326675355434418,0.0005683116614818573,0.048860251903533936,0.02776438184082508,0.0032797921448946,2.2398080825805664,1318.031982421875,25.165639877319336,17.84413719177246,43.009910583496094,465.0091247558594
26.810800552368164,68.91999816894531,1000.0,25.0,0.6279955506324768,0.020709723234176636,11.0,0.9985894560813904,0.9985894560813904,0.9985894560813904,0.021159956231713295,0.00022200000239536166,0.45357513427734375,520000.0,-0.019452039152383804,-0.0021253637969493866,0.06037852168083191,0.02924254722893238,0.0014781653881072998,2.3198070526123047,1366.21142578125,26.5782413482666,21.580339431762695,48.15873336791992,415.2933044433594
27.122173309326172,67.69999694824219,1000.0,26.0,0.6140058636665344,0.02153007872402668,11.0,0.9981807470321655,0.9981807470321655,0.9981807470321655,0.02175513468682766,0.00021899999410379678,0.44726064801216125,540000.0,-0.02120056003332138,-0.0017485208809375763,-0.03150325268507004,0.030083568766713142,0.0008410215377807617,2.3935627937316895,1415.2962646484375,25.6151180267334,23.45048713684082,49.0657844543457,407.61602783203125
27.739063262939453,61.459999084472656,1000.0,27.0,0.596425473690033,0.0216294564306736,10.0,0.9978649020195007,0.9978649020195007,0.9978649020195007,0.021228164434432983,0.00021600000036414713,0.4394666254520416,560000.0,-0.019369902089238167,0.0018306579440832138,0.20678095519542694,0.030178584158420563,9.501539170742035e-05,2.4549026489257812,1461.334228515625,25.270015716552734,20.747844696044922,46.01829147338867,434.60980224609375
27.695955276489258,61.880001068115234,1000.0,28.0,0.576984167098999,0.02052571065723896,9.0,0.9989475011825562,0.9989475011825562,0.9989475011825562,0.020352469757199287,0.00021300000662449747,0.4309854209423065,580000.0,-0.017356760799884796,0.0020131412893533707,-0.05633648484945297,0.02966300956904888,-0.0005155745893716812,2.494797706604004,1506.368896484375,25.41146469116211,19.604543685913086,45.016178131103516,444.28472900390625
27.806325912475586,63.779998779296875,1000.0,29.0,0.5606746077537537,0.021266166120767593,9.0,0.9978443384170532,0.9978443384170532,0.9978443384170532,0.020830070599913597,0.0002099999983329326,0.42400041222572327,600000.0,-0.01862368732690811,-0.0012669265270233154,-0.15110249817371368,0.028207123279571533,-0.0014558862894773483,2.573364734649658,1550.86279296875,25.094402313232422,19.3803653717041,44.475704193115234,449.6837463378906
27.71133804321289,67.76000213623047,1000.0,30.0,0.5372679829597473,0.022582314908504486,11.0,0.9989306926727295,0.9989306926727295,0.9989306926727295,0.020779583603143692,0.00020700000459328294,0.4142260253429413,620000.0,-0.020302195101976395,-0.001678507775068283,-0.01720563694834709,0.02788085862994194,-0.0003262646496295929,2.56079363822937,1598.7882080078125,24.528348922729492,23.378170013427734,47.90666961669922,417.4784240722656
28.033620834350586,71.30000305175781,1000.0,31.0,0.5238993167877197,0.020645424723625183,9.0,0.9979174137115479,0.9979174137115479,0.9979174137115479,0.020638203248381615,0.00020399999630171806,0.40877529978752136,640000.0,-0.018739717081189156,0.001562478020787239,-0.045064203441143036,0.02982279099524021,0.0019419323652982712,2.615072011947632,1643.01806640625,24.82811164855957,19.380849838256836,44.209075927734375,452.39581298828125
28.42406463623047,71.94000244140625,1000.0,32.0,0.5001687407493591,0.022095587104558945,10.0,0.9966108798980713,0.9966108798980713,0.9966108798980713,0.021625131368637085,0.0002010000025620684,0.399203896522522,660000.0,-0.02007189206779003,-0.0013321749866008759,0.017232418060302734,0.02745826356112957,-0.0023645274341106415,2.637343645095825,1687.97265625,24.259885787963867,20.675983428955078,44.93596267700195,445.07781982421875
29.174482345581055,57.29999923706055,1000.0,33.0,0.48729410767555237,0.02174626663327217,10.0,0.995121419429779,0.995121419429779,0.995121419429779,0.021644998341798782,0.00019799999427050352,0.39406558871269226,680000.0,-0.02128201350569725,-0.001210121437907219,0.14417004585266113,0.03068041242659092,0.0032221488654613495,2.722435474395752,1734.39453125,26.543170928955078,19.860458374023438,46.403709411621094,431.00006103515625
29.257732391357422,54.97999954223633,1000.0,34.0,0.46686697006225586,0.020907152444124222,8.0,0.9979518055915833,0.9979518055915833,0.9979518055915833,0.020287053659558296,0.00019500000053085387,0.3861244022846222,700000.0,-0.016489209607243538,0.0047928038984537125,0.06816869974136353,0.030974354594945908,0.0002939421683549881,2.7223308086395264,1776.2049560546875,25.557146072387695,16.235076904296875,41.792293548583984,478.5571594238281
29.428098678588867,60.040000915527344,1000.0,35.0,0.4468381404876709,0.020699921995401382,9.0,0.9991969466209412,0.9991969466209412,0.9991969466209412,0.020857499912381172,0.00019200000679120421,0.37847188115119934,720000.0,-0.018964311107993126,-0.002475101500749588,0.05925001576542854,0.030205952003598213,-0.0007684025913476944,2.752870798110962,1820.5535888671875,26.492080688476562,17.836490631103516,44.32864761352539,451.1755065917969
29.431631088256836,61.439998626708984,1000.0,36.0,0.4293982684612274,0.02059357613325119,10.0,0.9961883425712585,0.9961883425712585,0.9961883425712585,0.021414082497358322,0.00018899999849963933,0.37194427847862244,740000.0,-0.01970750465989113,-0.0007431935518980026,-0.2108301818370819,0.031403712928295135,0.0011977609246969223,2.787308692932129,1867.6922607421875,26.09201431274414,21.028409957885742,47.12050247192383,424.4436950683594
29.50531578063965,65.5199966430664,1000.0,37.0,0.4144342541694641,0.021567031741142273,9.0,0.9963987469673157,0.9963987469673157,0.9963987469673157,0.021261924877762794,0.00018600000475998968,0.3663958013057709,760000.0,-0.018511516973376274,0.0011959876865148544,0.16326527297496796,0.0308600552380085,-0.0005436576902866364,2.84344482421875,1910.021240234375,24.789207458496094,17.51307487487793,42.302364349365234,472.7868347167969
29.77172088623047,56.97999954223633,1000.0,38.0,0.39501065015792847,0.020014628767967224,8.0,0.9987073540687561,0.9987073540687561,0.9987073540687561,0.021239297464489937,0.0001829999964684248,0.359329491853714,780000.0,-0.018812159076333046,-0.00030064210295677185,-0.04624324291944504,0.031082766130566597,0.00022271089255809784,2.8439877033233643,1952.7545166015625,25.916400909423828,16.798965454101562,42.7154655456543,468.2145080566406
29.78569793701172,55.880001068115234,1000.0,39.0,0.37900209426879883,0.020532267168164253,8.0,0.9971304535865784,0.9971304535865784,0.9971304535865784,0.020598627626895905,0.00018000000272877514,0.3535909950733185,800000.0,-0.017709003761410713,0.0011031553149223328,-0.14072246849536896,0.034021515399217606,0.0029387492686510086,2.8385396003723145,1993.1705322265625,24.68195343017578,15.71536922454834,40.397396087646484,495.0814514160156
29.88089370727539,60.86000061035156,1000.0,40.0,0.3652195632457733,0.02113513834774494,9.0,0.9970139861106873,0.9970139861106873,0.9970139861106873,0.02109258435666561,0.00017699999443721026,0.3486950695514679,820000.0,-0.01880854181945324,-0.0010995380580425262,0.010895228013396263,0.03177644684910774,-0.0022450685501098633,2.888030529022217,2038.059326171875,26.9480037689209,17.921539306640625,44.869625091552734,445.73583984375
30.140148162841797,59.119998931884766,1000.0,41.0,0.35076895356178284,0.02046423964202404,10.0,0.9991183876991272,0.9991183876991272,0.9991183876991272,0.021169420331716537,0.0001740000006975606,0.3436647355556488,840000.0,-0.0205442663282156,-0.0017357245087623596,0.12225900590419769,0.031090494245290756,-0.0006859526038169861,2.888474941253662,2085.62548828125,25.464210510253906,22.08106231689453,47.54533386230469,420.65118408203125
29.680870056152344,68.58000183105469,1000.0,42.0,0.3374498784542084,0.020908471196889877,8.0,0.9969661831855774,0.9969661831855774,0.9969661831855774,0.02091740444302559,0.00017100000695791095,0.3391285240650177,860000.0,-0.017499376088380814,0.0030448902398347855,-0.06321562826633453,0.028841378167271614,-0.002249116078019142,2.8935799598693848,2126.268310546875,24.95230484008789,15.67119026184082,40.62357711791992,492.324951171875
29.403759002685547,64.87999725341797,1000.0,43.0,0.32324498891830444,0.023786528035998344,10.0,0.9970921277999878,0.9970921277999878,0.9970921277999878,0.021599721163511276,0.00016799999866634607,0.3343343138694763,880000.0,-0.021056363359093666,-0.0035569872707128525,-0.1322149932384491,0.029957875609397888,0.0011164974421262741,2.8967344760894775,2173.071044921875,25.017181396484375,21.768388748168945,46.7856330871582,427.481689453125
29.754892349243164,67.12000274658203,1000.0,44.0,0.3116099238395691,0.020262621343135834,10.0,0.9973170161247253,0.9973170161247253,0.9973170161247253,0.021496884524822235,0.00016500000492669642,0.3304794430732727,900000.0,-0.02028697356581688,0.0007693897932767868,-0.2606300413608551,0.030513565987348557,0.0005556903779506683,2.965754747390747,2219.06640625,24.718172073364258,21.256763458251953,45.97503662109375,435.0186767578125
30.405363082885742,65.4000015258789,1000.0,45.0,0.3022201657295227,0.020027639344334602,9.0,0.9963895678520203,0.9963895678520203,0.9963895678520203,0.021377384662628174,0.00016199999663513154,0.32738232612609863,920000.0,-0.01985192857682705,0.00043504498898983,0.1618814319372177,0.030170954763889313,-0.0003426112234592438,2.980135440826416,2261.78271484375,25.05011558532715,17.645225524902344,42.69542694091797,468.43426513671875
30.678905487060547,66.55999755859375,1000.0,46.0,0.2906523048877716,0.020233893766999245,8.0,0.9981339573860168,0.9981339573860168,0.9981339573860168,0.019807614386081696,0.00015900000289548188,0.32359758019447327,940000.0,-0.01820514164865017,0.0016467869281768799,0.12477103620767593,0.031743377447128296,0.0015724226832389832,2.9797496795654297,2303.519775390625,24.65540313720703,17.063493728637695,41.71902847290039,479.3975830078125
29.984830856323242,58.060001373291016,1000.0,47.0,0.27831128239631653,0.02324499376118183,8.0,0.9982807040214539,0.9982807040214539,0.9982807040214539,0.020725145936012268,0.000155999994603917,0.3196271061897278,960000.0,-0.018682923167943954,-0.0004777815192937851,-0.13172219693660736,0.03176720067858696,2.382323145866394e-05,2.963515043258667,2345.659912109375,24.68271255493164,17.440284729003906,42.12306213378906,474.79931640625
29.595691680908203,66.33999633789062,1000.0,48.0,0.2653319239616394,0.020190592855215073,9.0,0.9974671006202698,0.9974671006202698,0.9974671006202698,0.020761197432875633,0.00015300000086426735,0.31550973653793335,980000.0,-0.02029351145029068,-0.0016105882823467255,-0.2007039189338684,0.027746235951781273,-0.004020964726805687,2.9280738830566406,2389.255615234375,24.75824737548828,18.81844711303711,43.576778411865234,458.9600524902344
